filename	channel	duration	speaker_gender	speech_type
bemba_news_item_90_176_180_4_3.wav	1	3	M	S
bemba_talkshow_item_62_114_119_5_5.wav	1	5	F	S
bemba_news_item_62_325_349_24_12.wav	1	12	M	S
bemba_talkshow_item_33_2198_2203_5_2.wav	1	2	M	S
bemba_talkshow_item_4_2676_2688_12_12.wav	1	12	M	S
bemba_news_item_187_292_315_23_7.wav	1	7	F	S
ilyashi_lya_pano_isonde_46_1083_1089_6_5.wav	1	5	M	S
bemba_news_item_204_457_473_16_15.wav	1	15	M	S
ilyashilyapanoisonde_22_399_403_4_4.wav	1	4	M	S
bemba_talkshow_item_23_3870_3881_11_10.wav	1	10	M	S
ilyashi_2_945_962_17_17.wav	1	17	M	S
utulimbusha_19_1348_1351_3_2.wav	1	2	M	S
bemba_talkshow_item_16_2607_2611_4_4.wav	1	4	M	S
bemba_talkshow_item_61_4093_4098_5_4.wav	1	4	M	S
ilyashilyapanoisonde_22_170_176_6_6.wav	1	6	M	S
bemba_talkshow_item_2_1467_1487_20_5.wav	1	5	M	S
bemba_talkshow_item_5_1230_1241_11_11.wav	1	11	M	S
bemba_talkshow_item_40_1591_1594_3_3.wav	1	3	F	S
bemba_news_item_162_941_944_3_3.wav	1	3	M	S
bemba_talkshow_item_67_1473_1477_4_3.wav	1	3	M	T
fb_audio_file__38_19_22_3_3.wav	1	3	M	S
talkshow_4_3119_3121_2_2.wav	1	2	M	S
ilyashiukufumakundolanakumbi_5_1242_1247_5_5.wav	1	5	M	S
ilyashi_lya_pano_isonde_7_678_692_14_5.wav	1	5	F	S
bemba_news_item_204_400_406_6_5.wav	1	5	M	S
bemba_talkshow_item_22_669_689_20_2.wav	1	2	M	S
bemba_news_item_120_185_188_3_3.wav	1	3	M	S
fb_audio_file__1_3575_3581_6_6.wav	1	6	M	S
bemba_news_item_26_471_491_20_19.wav	1	19	M	S
bemba_news_item_255_466_477_11_10.wav	1	10	M	S
bemba_news_item_87_43_52_9_8.wav	1	8	M	S
ilyashilyapanoisonde_16_400_409_9_9.wav	1	9	M	S
bemba_news_item_119_339_342_3_3.wav	1	3	M	S
bemba_talkshow_item_74_926_929_3_3.wav	1	3	M	S
bemba_news_item_48_203_220_17_17.wav	1	17	M	T
bemba_news_item_20_168_170_2_2.wav	1	2	M	S
bemba_news_item_34_70_76_6_5.wav	1	5	M	S
bemba_talkshow_item_72_1902_1906_4_3.wav	1	3	M	S
ilyashiukufumakunchelengenakumbi_4_254_262_8_7.wav	1	7	M	S
fb_audio_file__17_275_279_4_3.wav	1	3	M	S
bemba_news_item_27_105_109_4_4.wav	1	4	M	S
ilyashilyapanoisonde_53_937_949_12_11.wav	1	11	M	S
fb_audio_file__1_1238_1240_2_2.wav	1	2	M	S
bemba_news_item_329_336_341_5_5.wav	1	5	M	S
bemba_news_item_271_633_640_7_6.wav	1	6	F	S
ilyashilyapanoisonde_25_356_359_3_3.wav	1	3	M	S
bemba_news_item_219_305_325_20_10.wav	1	10	M	T
bemba_talkshow_item_55_265_268_3_3.wav	1	3	M	S
utulimbusha_15_918_930_12_11.wav	1	11	M	S
ilyashilyapanoisonde_16_848_850_2_2.wav	1	2	M	S
bemba_talkshow_item_5_1048_1058_10_8.wav	1	8	M	S
ilyashi_lya_pano_isonde_23_1110_1131_21_13.wav	1	13	M	S
ilyashilyapanoisonde_21_68_74_6_5.wav	1	5	M	S
bemba_news_item_236_496_499_3_2.wav	1	2	M	S
fb_audio_file__6_2236_2241_5_5.wav	1	5	M	S
bemba_talkshow_item_1_1524_1539_15_14.wav	1	14	M	S
bemba_talkshow_item_41_1066_1069_3_3.wav	1	3	M	S
bemba_talkshow_item_31_3149_3162_13_13.wav	1	13	M	S
ilyashilyapanoisonde_52_1277_1285_8_7.wav	1	7	M	S
talkshow_3_2265_2269_4_4.wav	1	4	M	S
bemba_news_item_360_359_381_22_14.wav	1	14	F	S
ilyashilyapanoisonde_18_104_113_9_8.wav	1	8	M	S
bemba_news_item_293_51_63_12_4.wav	1	4	M	S
bemba_news_item_93_208_229_21_12.wav	1	12	M	S
bemba_talkshow_item_35_976_992_16_15.wav	1	15	M	S
bemba_news_item_55_456_462_6_6.wav	1	6	M	S
ilyashilyapanoisonde_23_190_194_4_4.wav	1	4	M	S
bemba_news_item_373_309_322_13_10.wav	1	10	M	S
bemba_talkshow_item_43_231_233_2_2.wav	1	2	M	S
bemba_talkshow_item_45_1282_1285_3_3.wav	1	3	M	S
bemba_news_item_200_739_742_3_2.wav	1	2	M	S
ilyashilyapanoisonde_28_440_445_5_5.wav	1	5	M	S
ilyashilyapanoisonde_68_1167_1172_5_4.wav	1	4	M	S
ilyashilyapanoisonde_65_65_81_16_16.wav	1	16	M	S
bemba_news_item_207_579_584_5_5.wav	1	5	M	S
ilyashilyapanoisonde_35_1255_1261_6_6.wav	1	6	M	S
bemba_news_item_199_542_545_3_2.wav	1	2	M	S
bemba_talkshow_item_33_2130_2136_6_2.wav	1	2	M	S
bemba_news_item_382_415_418_3_3.wav	1	3	M	S
bemba_news_item_174_92_97_5_5.wav	1	5	M	S
bemba_news_item_255_526_536_10_9.wav	1	9	M	S
ilyashilyapanoisonde_10_1012_1016_4_3.wav	1	3	M	S
bemba_news_item_6_149_165_16_3.wav	1	3	M	S
bemba_talkshow_item_46_2404_2424_20_2.wav	1	2	F	S
fb_audio_file__1_1290_1292_2_2.wav	1	2	M	S
ilyashilyapanoisonde_6_493_503_10_10.wav	1	10	M	S
bemba_news_item_24_525_529_4_4.wav	1	4	M	S
ilyashilyapanoisonde_63_187_208_21_8.wav	1	8	M	S
utulimbusha_18_753_757_4_4.wav	1	4	M	S
bemba_talkshow_item_16_197_202_5_5.wav	1	5	F	S
bemba_news_item_310_339_351_12_12.wav	1	12	F	S
bemba_talkshow_item_6_318_321_3_3.wav	1	3	M	S
bemba_talkshow_item_65_739_746_7_6.wav	1	6	F	S
bemba_news_item_116_625_629_4_3.wav	1	3	M	S
bemba_news_item_288_26_30_4_3.wav	1	3	M	S
bemba_talkshow_item_64_1128_1136_8_5.wav	1	5	M	S
ilyashi_5_1288_1294_6_5.wav	1	5	M	S
bemba_news_item_387_438_441_3_3.wav	1	3	M	S
bemba_talkshow_item_66_2361_2384_23_8.wav	1	8	F	S
bemba_news_item_48_370_374_4_3.wav	1	3	F	S
bemba_news_item_333_241_245_4_3.wav	1	3	F	S
bemba_news_item_31_335_364_29_5.wav	1	5	M	S
bemba_news_item_308_52_58_6_5.wav	1	5	M	S
bemba_talkshow_item_31_1180_1189_9_9.wav	1	9	M	S
bemba_news_item_285_598_622_24_4.wav	1	4	F	S
bemba_talkshow_item_9_1953_1966_13_12.wav	1	12	F	S
bemba_talkshow_item_23_4097_4105_8_8.wav	1	8	M	S
ilyashilyapanoisonde_70_892_897_5_4.wav	1	4	M	S
bemba_talkshow_item_26_646_649_3_2.wav	1	2	M	S
bemba_news_item_98_105_107_2_2.wav	1	2	M	S
bemba_news_item_237_92_111_19_9.wav	1	9	M	S
ilyashilyapanoisonde_42_166_178_12_11.wav	1	11	M	S
bemba_news_item_131_853_859_6_6.wav	1	6	M	S
bemba_talkshow_item_18_1233_1236_3_2.wav	1	2	F	S
bemba_news_item_251_32_37_5_4.wav	1	4	M	S
ilyashilyapanoisonde_31_234_244_10_9.wav	1	9	M	S
bemba_talkshow_item_28_3677_3680_3_2.wav	1	2	M	S
bemba_talkshow_item_9_1295_1300_5_4.wav	1	4	F	S
bemba_talkshow_item_10_2441_2447_6_5.wav	1	5	F	S
ilyashilyapanoisonde_30_1068_1071_3_3.wav	1	3	M	S
ilyashilyapanoisonde_58_593_609_16_16.wav	1	16	M	S
talkshow_1_2398_2403_5_4.wav	1	4	M	S
fb_audio_file__39_149_151_2_2.wav	1	2	M	S
ilyashilyapanoisonde_6_182_185_3_3.wav	1	3	M	S
bemba_talkshow_item_54_1113_1116_3_2.wav	1	2	F	S
bemba_news_item_303_551_553_2_2.wav	1	2	M	S
bemba_talkshow_item_67_2236_2240_4_4.wav	1	4	F	T
ilyashilyapanoisonde_54_464_469_5_4.wav	1	4	M	S
bemba_talkshow_item_40_640_660_20_5.wav	1	5	F	S
ilyashi_lya_pano_isonde_17_1260_1263_3_2.wav	1	2	M	S
bemba_news_item_384_368_377_9_9.wav	1	9	M	S
fb_audio_file__1_1162_1165_3_3.wav	1	3	M	S
bemba_news_item_162_580_582_2_2.wav	1	2	F	S
bemba_news_item_143_343_346_3_3.wav	1	3	F	S
bemba_talkshow_item_70_2216_2220_4_4.wav	1	4	M	S
bemba_news_item_221_609_624_15_5.wav	1	5	F	S
bemba_news_item_151_134_140_6_5.wav	1	5	M	S
talkshow_7_294_297_3_3.wav	1	3	M	S
bemba_talkshow_item_56_1101_1117_16_15.wav	1	15	M	S
bemba_talkshow_item_23_3459_3464_5_4.wav	1	4	F	S
bemba_news_item_313_664_668_4_3.wav	1	3	M	S
ilyashilyapanoisonde_22_264_270_6_6.wav	1	6	M	S
bemba_talkshow_item_9_2113_2117_4_4.wav	1	4	F	S
bemba_talkshow_item_14_563_566_3_2.wav	1	2	M	S
bemba_talkshow_item_41_1312_1317_5_4.wav	1	4	F	S
bemba_talkshow_item_74_682_686_4_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_24_0_7_7_7.wav	1	7	M	S
fb_audio_file__1_2289_2293_4_3.wav	1	3	F	S
fb_audio_file__1_1727_1751_24_7.wav	1	7	M	S
bemba_talkshow_item_29_790_807_17_17.wav	1	17	F	S
bemba_talkshow_item_34_1267_1274_7_7.wav	1	7	M	S
bemba_talkshow_item_61_2941_2945_4_3.wav	1	3	M	S
ilyashilyapanoisonde_4_823_832_9_9.wav	1	9	M	S
bemba_talkshow_item_13_1454_1457_3_3.wav	1	3	M	S
bemba_talkshow_item_70_3017_3022_5_5.wav	1	5	F	S
ilyashilyapanoisonde_21_300_328_28_5.wav	1	5	M	S
ilyashilyapanoisonde_27_1172_1178_6_6.wav	1	6	M	S
fb_audio_file__22_449_452_3_2.wav	1	2	F	S
ilyashilyapanoisonde_31_586_594_8_8.wav	1	8	M	S
bemba_news_item_255_494_496_2_2.wav	1	2	M	S
bemba_news_item_189_352_360_8_8.wav	1	8	M	S
bemba_talkshow_item_23_509_535_26_19.wav	1	19	M	S
bemba_news_item_349_65_69_4_4.wav	1	4	M	S
bemba_news_item_286_579_585_6_5.wav	1	5	F	S
ilyashi_lya_pano_isonde_28_466_488_22_2.wav	1	2	M	S
bemba_talkshow_item_24_483_485_2_2.wav	1	2	M	S
bemba_talkshow_item_61_2354_2374_20_16.wav	1	16	M	S
ilyashi_8_508_528_20_2.wav	1	2	M	S
bemba_news_item_253_261_277_16_15.wav	1	15	F	S
bemba_talkshow_item_63_1613_1618_5_5.wav	1	5	M	S
bemba_talkshow_item_55_375_378_3_2.wav	1	2	F	S
fb_audio_file__6_2810_2813_3_3.wav	1	3	M	S
bemba_talkshow_item_13_631_634_3_2.wav	1	2	M	S
talkshow_6_291_312_21_8.wav	1	8	M	S
bemba_talkshow_item_72_1254_1258_4_4.wav	1	4	M	S
bemba_talkshow_item_68_576_586_10_10.wav	1	10	F	S
ilyashi_lya_pano_isonde_3_790_810_20_17.wav	1	17	F	S
bemba_talkshow_item_44_136_165_29_2.wav	1	2	F	S
bemba_talkshow_item_18_2222_2224_2_2.wav	1	2	F	S
bemba_news_item_17_513_527_14_13.wav	1	13	M	S
ilyashilyapanoisonde_27_776_791_15_15.wav	1	15	M	S
ilyashi_lya_pano_isonde_46_145_155_10_9.wav	1	9	M	S
bemba_news_item_110_685_701_16_15.wav	1	15	M	S
bemba_news_item_78_262_290_28_12.wav	1	12	M	S
ilyashi_lya_pano_isonde_20_303_313_10_10.wav	1	10	M	S
bemba_talkshow_item_23_3284_3286_2_2.wav	1	2	F	T
bemba_talkshow_item_74_1292_1296_4_3.wav	1	3	M	S
bemba_news_item_4_467_487_20_5.wav	1	5	M	S
bemba_news_item_171_405_413_8_7.wav	1	7	M	S
bemba_talkshow_item_48_495_517_22_12.wav	1	12	M	S
bemba_news_item_136_525_530_5_4.wav	1	4	M	S
ilyashilyapanoisonde_4_350_354_4_3.wav	1	3	M	S
ilyashilyapanoisonde_6_29_32_3_3.wav	1	3	M	S
bemba_news_item_378_30_45_15_14.wav	1	14	M	S
bemba_talkshow_item_34_1687_1693_6_5.wav	1	5	M	S
ilyashi_lya_pano_isonde_2_887_907_20_13.wav	1	13	M	S
ilyashilyapanoisonde_65_220_225_5_4.wav	1	4	M	S
bemba_news_item_367_15_22_7_7.wav	1	7	M	S
ilyashi_5_1227_1245_18_17.wav	1	17	M	S
fb_audio_file__9_211_221_10_9.wav	1	9	M	S
fb_audio_file__23_252_255_3_3.wav	1	3	M	S
ilyashilyapanoisonde_57_1015_1026_11_10.wav	1	10	M	S
bemba_news_item_52_311_317_6_5.wav	1	5	F	S
bemba_news_item_216_439_450_11_11.wav	1	11	F	S
ilyashilyapanoisonde_67_761_778_17_11.wav	1	11	M	S
bemba_news_item_145_502_517_15_11.wav	1	11	F	S
ilyashilyapanoisonde_14_982_993_11_10.wav	1	10	M	S
ilyashilyapanoisonde_55_379_389_10_10.wav	1	10	M	S
bemba_talkshow_item_74_1152_1155_3_2.wav	1	2	M	S
talkshow_4_1065_1069_4_4.wav	1	4	M	S
utulimbusha_6_493_518_25_9.wav	1	9	M	S
bemba_talkshow_item_72_487_490_3_3.wav	1	3	M	S
ilyashilyapanoisonde_7_129_134_5_5.wav	1	5	M	S
bemba_talkshow_item_77_1111_1115_4_4.wav	1	4	M	S
bemba_talkshow_item_10_1921_1925_4_3.wav	1	3	M	S
bemba_talkshow_item_63_722_730_8_7.wav	1	7	F	S
bemba_talkshow_item_63_1225_1237_12_9.wav	1	9	M	S
ilyashi_14_448_467_19_18.wav	1	18	M	S
bemba_talkshow_item_57_258_275_17_10.wav	1	10	M	S
bemba_talkshow_item_13_2746_2754_8_7.wav	1	7	M	S
bemba_talkshow_item_69_1878_1880_2_2.wav	1	2	M	S
ilyashiukufumakulusakanakumbi_3_960_965_5_4.wav	1	4	M	S
fb_audio_file__13_2086_2091_5_5.wav	1	5	M	S
bemba_news_item_73_179_196_17_16.wav	1	16	M	S
ilyashi_lya_pano_isonde_45_1572_1582_10_9.wav	1	9	M	S
bemba_talkshow_item_36_1571_1575_4_4.wav	1	4	M	S
bemba_talkshow_item_66_2323_2327_4_4.wav	1	4	M	S
bemba_news_item_155_639_659_20_19.wav	1	19	M	S
ilyashilyapanoisonde_25_373_377_4_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_5_942_946_4_4.wav	1	4	M	S
ilyashilyapanoisonde_57_1441_1471_30_18.wav	1	18	M	S
fb_audio_file__36_12_14_2_2.wav	1	2	M	S
bemba_news_item_263_432_445_13_13.wav	1	13	M	S
bemba_talkshow_item_14_1269_1273_4_4.wav	1	4	M	S
bemba_talkshow_item_69_1384_1397_13_3.wav	1	3	M	S
ilyashi_1_584_602_18_17.wav	1	17	M	S
bemba_news_item_47_928_942_14_13.wav	1	13	M	S
bemba_talkshow_item_47_2457_2464_7_6.wav	1	6	M	S
ilyashilyapanoisonde_5_0_7_7_7.wav	1	7	M	S
fb_audio_file__28_58_63_5_5.wav	1	5	F	S
bemba_news_item_231_291_297_6_6.wav	1	6	M	S
ilyashi_lya_pano_isonde_10_352_363_11_10.wav	1	10	M	S
ilyashilyapanoisonde_12_373_376_3_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_17_1208_1222_14_14.wav	1	14	M	S
bemba_talkshow_item_25_905_908_3_3.wav	1	3	M	S
bemba_talkshow_item_69_1022_1028_6_6.wav	1	6	M	S
bemba_talkshow_item_3_1095_1098_3_2.wav	1	2	F	S
bemba_news_item_296_560_579_19_18.wav	1	18	M	S
utulimbusha_11_1515_1533_18_17.wav	1	17	M	S
ilyashilyapanoisonde_8_96_102_6_6.wav	1	6	M	S
bemba_news_item_177_132_135_3_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_35_1254_1277_23_6.wav	1	6	M	S
bemba_news_item_154_269_274_5_5.wav	1	5	M	S
bemba_news_item_95_154_156_2_2.wav	1	2	M	S
ilyashilyapanoisonde_7_95_101_6_5.wav	1	5	M	S
fb_audio_file__13_1507_1509_2_2.wav	1	2	M	S
bemba_talkshow_item_34_1874_1900_26_2.wav	1	2	F	S
talkshow_4_2768_2773_5_5.wav	1	5	M	S
bemba_news_item_47_721_727_6_5.wav	1	5	F	S
bemba_talkshow_item_3_2477_2480_3_2.wav	1	2	F	S
bemba_talkshow_item_64_2457_2472_15_6.wav	1	6	M	S
ilyashilyapanoisonde_31_403_405_2_2.wav	1	2	M	S
fb_audio_file__41_126_129_3_2.wav	1	2	M	S
bemba_news_item_281_644_647_3_3.wav	1	3	M	S
fb_audio_file__6_2148_2152_4_3.wav	1	3	M	S
utulimbusha_22_1289_1303_14_13.wav	1	13	M	S
ilyashilyapanoisonde_12_147_151_4_3.wav	1	3	M	S
bemba_news_item_259_353_360_7_3.wav	1	3	M	S
ilyashi_3_630_655_25_16.wav	1	16	M	S
bemba_talkshow_item_69_4868_4871_3_3.wav	1	3	M	S
ilyashilyapanoisonde_39_879_888_9_9.wav	1	9	M	S
bemba_talkshow_item_33_1018_1021_3_2.wav	1	2	M	S
ilyashi_4_358_372_14_13.wav	1	13	M	S
bemba_talkshow_item_73_470_473_3_2.wav	1	2	M	S
bemba_talkshow_item_65_779_785_6_6.wav	1	6	F	S
ilyashilyapanoisonde_31_965_971_6_5.wav	1	5	M	S
ilyashilyapanoisonde_20_402_405_3_2.wav	1	2	M	S
bemba_news_item_24_430_433_3_3.wav	1	3	M	S
bemba_talkshow_item_54_1752_1763_11_10.wav	1	10	F	S
talkshow_2_41_44_3_3.wav	1	3	M	S
bemba_news_item_214_497_511_14_7.wav	1	7	F	S
bemba_news_item_39_390_411_21_8.wav	1	8	M	S
bemba_talkshow_item_5_1845_1850_5_5.wav	1	5	M	T
bemba_news_item_43_68_70_2_2.wav	1	2	M	S
fb_audio_file__13_187_190_3_2.wav	1	2	M	S
bemba_talkshow_item_17_2735_2746_11_7.wav	1	7	F	S
bemba_talkshow_item_18_2278_2281_3_3.wav	1	3	F	S
ilyashilyapanoisonde_55_561_566_5_4.wav	1	4	M	S
ilyashi_6_13_34_21_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_13_464_469_5_5.wav	1	5	M	S
bemba_news_item_175_432_435_3_3.wav	1	3	M	S
bemba_news_item_289_279_287_8_7.wav	1	7	M	S
bemba_talkshow_item_9_585_588_3_2.wav	1	2	F	S
ilyashi_4_660_676_16_15.wav	1	15	M	S
ilyashilyapanoisonde_14_164_170_6_5.wav	1	5	M	S
fb_audio_file__28_105_112_7_5.wav	1	5	F	S
ilyashilyapanoisonde_44_367_373_6_5.wav	1	5	M	S
ilyashilyapanoisonde_32_157_160_3_2.wav	1	2	M	S
bemba_talkshow_item_39_2486_2491_5_4.wav	1	4	F	S
bemba_talkshow_item_37_481_495_14_13.wav	1	13	F	S
ilyashilyapanoisonde_41_1368_1384_16_16.wav	1	16	M	S
bemba_news_item_230_312_319_7_3.wav	1	3	M	S
ilyashilyapanoisonde_25_605_610_5_4.wav	1	4	M	S
ilyashilyapanoisonde_71_888_894_6_6.wav	1	6	M	S
bemba_talkshow_item_6_2039_2049_10_9.wav	1	9	M	S
bemba_news_item_334_372_383_11_11.wav	1	11	M	S
fb_audio_file__3_842_847_5_4.wav	1	4	M	S
ilyashi_lya_pano_isonde_19_298_301_3_3.wav	1	3	M	S
bemba_news_item_255_287_292_5_4.wav	1	4	M	S
bemba_news_item_14_276_286_10_9.wav	1	9	M	S
ilyashilyapanoisonde_23_646_653_7_6.wav	1	6	M	S
fb_audio_file__37_88_90_2_2.wav	1	2	M	S
bemba_news_item_319_228_236_8_7.wav	1	7	M	S
ilyashilyapanoisonde_6_358_364_6_5.wav	1	5	M	S
talkshow_7_1073_1080_7_7.wav	1	7	M	S
bemba_news_item_117_212_215_3_3.wav	1	3	M	S
fb_audio_file__13_110_114_4_2.wav	1	2	M	S
bemba_news_item_315_65_78_13_13.wav	1	13	M	S
bemba_news_item_310_566_569_3_3.wav	1	3	F	S
bemba_talkshow_item_41_690_710_20_17.wav	1	17	M	S
bemba_talkshow_item_65_1466_1472_6_2.wav	1	2	F	S
bemba_news_item_10_173_176_3_3.wav	1	3	M	S
ilyashilyapanoisonde_19_432_441_9_9.wav	1	9	M	S
ilyashilyapanoisonde_53_754_770_16_15.wav	1	15	M	S
ilyashilyapanoisonde_28_506_510_4_4.wav	1	4	F	S
talkshow_6_1_3_2_2.wav	1	2	F	S
bemba_talkshow_item_56_1662_1669_7_5.wav	1	5	M	S
ilyashiukufumakuluangwanakumbi_2_1149_1154_5_4.wav	1	4	M	S
fb_audio_file__9_92_97_5_4.wav	1	4	M	S
bemba_news_item_314_195_224_29_6.wav	1	6	F	S
bemba_talkshow_item_17_2212_2230_18_3.wav	1	3	F	S
bemba_news_item_365_735_751_16_15.wav	1	15	M	S
ilyashilyapanoisonde_19_223_229_6_6.wav	1	6	M	S
bemba_news_item_315_616_627_11_10.wav	1	10	M	S
bemba_talkshow_item_18_559_563_4_4.wav	1	4	F	S
bemba_news_item_256_132_161_29_16.wav	1	16	F	S
fb_audio_file__18_368_371_3_3.wav	1	3	M	S
bemba_talkshow_item_6_1845_1848_3_2.wav	1	2	M	S
bemba_talkshow_item_6_681_695_14_14.wav	1	14	M	S
bemba_talkshow_item_45_109_136_27_2.wav	1	2	F	S
bemba_talkshow_item_59_1050_1054_4_4.wav	1	4	M	S
fb_audio_file__6_3387_3392_5_4.wav	1	4	M	S
bemba_talkshow_item_19_2125_2148_23_10.wav	1	10	F	S
bemba_news_item_119_238_256_18_12.wav	1	12	M	S
bemba_news_item_307_378_399_21_13.wav	1	13	M	S
ilyashilyapanoisonde_18_443_446_3_3.wav	1	3	M	S
bemba_talkshow_item_55_762_767_5_4.wav	1	4	M	S
bemba_news_item_197_515_518_3_3.wav	1	3	M	S
ilyashilyapanoisonde_7_416_432_16_15.wav	1	15	M	S
bemba_talkshow_item_69_4415_4426_11_8.wav	1	8	M	S
ilyashi_lya_pano_isonde_35_532_549_17_16.wav	1	16	M	S
bemba_talkshow_item_28_3119_3129_10_5.wav	1	5	M	S
bemba_news_item_182_479_494_15_14.wav	1	14	M	S
bemba_talkshow_item_60_1753_1768_15_14.wav	1	14	F	S
ilyashilyapanoisonde_40_477_489_12_9.wav	1	9	M	S
bemba_news_item_66_479_494_15_13.wav	1	13	F	S
ilyashi_lya_pano_isonde_3_1070_1081_11_10.wav	1	10	M	S
bemba_talkshow_item_24_1236_1245_9_9.wav	1	9	M	S
ilyashilyapanoisonde_70_57_83_26_18.wav	1	18	M	S
talkshow_6_588_597_9_8.wav	1	8	M	S
fb_audio_file__14_407_411_4_3.wav	1	3	F	S
bemba_news_item_100_450_457_7_6.wav	1	6	F	S
bemba_talkshow_item_28_1849_1853_4_3.wav	1	3	M	S
fb_audio_file__6_1850_1855_5_5.wav	1	5	M	S
bemba_talkshow_item_59_1985_1989_4_3.wav	1	3	M	S
ilyashiukufumakuluangwanakumbi_2_429_431_2_2.wav	1	2	M	S
bemba_news_item_93_83_93_10_9.wav	1	9	M	S
bemba_news_item_72_481_484_3_2.wav	1	2	F	S
bemba_talkshow_item_50_1350_1354_4_3.wav	1	3	F	S
ilyashilyapanoisonde_37_585_588_3_3.wav	1	3	M	S
ilyashilyapanoisonde_30_476_482_6_6.wav	1	6	M	S
ilyashilyapanoisonde_10_1141_1145_4_4.wav	1	4	M	S
bemba_talkshow_item_70_859_861_2_2.wav	1	2	M	S
bemba_talkshow_item_7_1009_1014_5_5.wav	1	5	F	S
bemba_talkshow_item_23_3011_3013_2_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_19_1274_1302_28_3.wav	1	3	F	S
ilyashilyapanoisonde_65_985_992_7_6.wav	1	6	M	S
ilyashilyapanoisonde_46_854_864_10_10.wav	1	10	M	S
bemba_talkshow_item_14_467_471_4_4.wav	1	4	M	S
fb_audio_file__41_323_329_6_5.wav	1	5	M	S
ilyashilyapanoisonde_25_842_846_4_4.wav	1	4	M	S
ilyashilyapanoisonde_48_805_815_10_9.wav	1	9	F	S
ilyashilyapanoisonde_17_549_552_3_3.wav	1	3	M	S
bemba_talkshow_item_35_1138_1167_29_11.wav	1	11	M	S
bemba_news_item_60_422_429_7_6.wav	1	6	F	S
bemba_talkshow_item_70_1908_1917_9_8.wav	1	8	F	S
bemba_talkshow_item_53_2551_2556_5_5.wav	1	5	M	T
bemba_news_item_322_163_174_11_10.wav	1	10	M	S
ilyashi_1_49_79_30_16.wav	1	16	M	S
bemba_news_item_320_202_204_2_2.wav	1	2	M	S
fb_audio_file__38_329_332_3_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_26_379_385_6_6.wav	1	6	M	S
ilyashi_4_893_918_25_17.wav	1	17	M	S
ilyashilyapanoisonde_55_356_359_3_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_43_0_7_7_7.wav	1	7	M	S
ilyashilyapanoisonde_6_186_194_8_8.wav	1	8	M	S
bemba_talkshow_item_23_3729_3732_3_2.wav	1	2	F	S
bemba_news_item_109_355_367_12_12.wav	1	12	M	S
ilyashilyapanoisonde_4_912_914_2_2.wav	1	2	M	S
ilyashilyapanoisonde_49_728_731_3_2.wav	1	2	M	S
bemba_talkshow_item_73_17_38_21_4.wav	1	4	M	S
bemba_news_item_43_297_310_13_8.wav	1	8	M	S
bemba_news_item_290_286_310_24_10.wav	1	10	M	S
ilyashi_14_764_771_7_7.wav	1	7	M	S
fb_audio_file__1_448_454_6_5.wav	1	5	M	S
bemba_news_item_329_766_775_9_9.wav	1	9	M	S
bemba_news_item_260_371_374_3_3.wav	1	3	M	S
fb_audio_file__1_5102_5109_7_7.wav	1	7	M	S
ilyashilyapanoisonde_28_901_907_6_6.wav	1	6	M	S
bemba_news_item_69_328_350_22_16.wav	1	16	M	S
bemba_news_item_347_368_371_3_2.wav	1	2	M	S
fb_audio_file__35_72_81_9_8.wav	1	8	M	S
ilyashi_lya_pano_isonde_36_500_506_6_5.wav	1	5	M	S
utulimbusha_11_108_133_25_15.wav	1	15	M	S
ilyashi_2_364_377_13_13.wav	1	13	M	S
ilyashilyapanoisonde_25_691_699_8_8.wav	1	8	F	S
ilyashilyapanoisonde_27_1240_1244_4_4.wav	1	4	M	S
bemba_talkshow_item_69_2253_2259_6_4.wav	1	4	M	S
bemba_news_item_206_477_482_5_4.wav	1	4	M	S
bemba_news_item_328_53_65_12_12.wav	1	12	M	S
bemba_news_item_370_543_562_19_5.wav	1	5	M	S
bemba_talkshow_item_74_767_788_21_15.wav	1	15	M	S
ilyashilyapanoisonde_56_1075_1092_17_17.wav	1	17	M	S
bemba_talkshow_item_10_293_300_7_7.wav	1	7	M	S
bemba_news_item_351_416_430_14_14.wav	1	14	F	S
bemba_news_item_10_177_179_2_2.wav	1	2	M	S
bemba_news_item_317_69_87_18_7.wav	1	7	M	S
bemba_news_item_263_562_566_4_3.wav	1	3	M	S
ilyashilyapanoisonde_3_238_241_3_3.wav	1	3	M	S
bemba_talkshow_item_69_1941_1946_5_2.wav	1	2	M	S
bemba_talkshow_item_22_2580_2582_2_2.wav	1	2	F	S
fb_audio_file__9_148_153_5_5.wav	1	5	M	S
ilyashiukufumakulusakanakumbi_3_812_818_6_6.wav	1	6	M	S
bemba_talkshow_item_31_1290_1297_7_6.wav	1	6	M	S
ilyashiukufumakuluangwanakumbi_2_400_406_6_5.wav	1	5	M	S
bemba_talkshow_item_65_1150_1161_11_5.wav	1	5	F	S
ilyashilyapanoisonde_45_1163_1166_3_3.wav	1	3	M	S
